Source,RA,Dec,Paper,LCType,YSO_Class
NEOWISE_NS_4140,276.319663,-12.445435,Neha_Sharma,NV,ClassII
NEOWISE_NS_4141,266.154514,-29.539548,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4142,273.588247,-18.321615,Neha_Sharma,NV,ClassII
NEOWISE_NS_4143,238.43033,-53.372145,Neha_Sharma,NV,ClassII
NEOWISE_NS_4144,249.561604,-48.894914,Neha_Sharma,NV,ClassII
NEOWISE_NS_4145,308.492218,40.2683,Neha_Sharma,NV,ClassII
NEOWISE_NS_4146,154.016539,-57.766737,Neha_Sharma,NV,ClassII
NEOWISE_NS_4147,134.991471,-47.205529,Neha_Sharma,NV,ClassII
NEOWISE_NS_4148,292.80913,18.437142,Neha_Sharma,NV,ClassII
NEOWISE_NS_4149,272.34729,-20.135492,Neha_Sharma,NV,ClassI
NEOWISE_NS_4150,273.436017,-16.006172,Neha_Sharma,NV,ClassII
NEOWISE_NS_4151,306.170925,37.42865,Neha_Sharma,Irregular,FS
NEOWISE_NS_4152,290.788482,16.510269,Neha_Sharma,NV,ClassII
NEOWISE_NS_4153,250.896368,-43.624053,Neha_Sharma,Linear,ClassII
NEOWISE_NS_4154,297.859511,26.499283,Neha_Sharma,NV,FS
NEOWISE_NS_4155,135.909222,-48.708931,Neha_Sharma,NV,ClassII
NEOWISE_NS_4156,306.187165,38.948936,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_4157,306.684848,39.220012,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4158,237.067878,-53.614779,Neha_Sharma,Curved,ClassII
NEOWISE_NS_4159,151.17295,-57.434056,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4160,214.047425,-60.981031,Neha_Sharma,NV,ClassII
NEOWISE_NS_4161,261.631542,-28.229391,Neha_Sharma,Periodic,FS
NEOWISE_NS_4162,289.315845,13.462078,Neha_Sharma,NV,ClassII
NEOWISE_NS_4163,241.134005,-51.660313,Neha_Sharma,NV,FS
NEOWISE_NS_4164,271.319625,-25.157961,Neha_Sharma,NV,ClassII
NEOWISE_NS_4165,225.315906,-59.247397,Neha_Sharma,Linear,ClassII
NEOWISE_NS_4166,307.494329,40.872831,Neha_Sharma,NV,ClassII
NEOWISE_NS_4167,192.406002,-63.946551,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_4168,193.303968,-63.769633,Neha_Sharma,NV,ClassI
NEOWISE_NS_4169,287.944819,9.96438,Neha_Sharma,NV,ClassII
NEOWISE_NS_4170,274.932518,-12.846109,Neha_Sharma,Curved,FS
NEOWISE_NS_4171,305.937497,39.24057,Neha_Sharma,NV,ClassII
NEOWISE_NS_4172,174.709988,-63.457838,Neha_Sharma,NV,ClassII
NEOWISE_NS_4173,308.865591,42.904992,Neha_Sharma,NV,ClassII
NEOWISE_NS_4174,134.174328,-43.448756,Neha_Sharma,NV,FS
NEOWISE_NS_4175,171.981152,-62.361089,Neha_Sharma,NV,FS
NEOWISE_NS_4176,184.011686,-62.281686,Neha_Sharma,NV,ClassII
NEOWISE_NS_4177,255.024578,-40.922921,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4178,296.10418,25.428478,Neha_Sharma,NV,FS
NEOWISE_NS_4179,154.279159,-58.092562,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4180,308.729076,41.804833,Neha_Sharma,NV,ClassII
NEOWISE_NS_4181,292.370188,18.029831,Neha_Sharma,NV,ClassII
NEOWISE_NS_4182,295.692272,22.931471,Neha_Sharma,NV,ClassI
NEOWISE_NS_4183,134.545696,-47.380099,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4184,132.847022,-42.771624,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4185,267.822006,-25.945789,Neha_Sharma,NV,ClassII
NEOWISE_NS_4186,308.067119,38.531011,Neha_Sharma,NV,ClassII
NEOWISE_NS_4187,151.756604,-57.67565,Neha_Sharma,NV,ClassII
NEOWISE_NS_4188,201.188625,-62.054884,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4189,341.823988,59.579171,Neha_Sharma,NV,ClassII
NEOWISE_NS_4190,224.948268,-57.811208,Neha_Sharma,NV,ClassII
NEOWISE_NS_4191,260.224162,-36.852726,Neha_Sharma,NV,ClassII
NEOWISE_NS_4192,308.066271,40.285979,Neha_Sharma,NV,ClassII
NEOWISE_NS_4193,131.091785,-41.504586,Neha_Sharma,NV,ClassII
NEOWISE_NS_4194,263.587754,-32.361047,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4195,199.080595,-62.99735,Neha_Sharma,NV,ClassII
NEOWISE_NS_4196,309.126658,38.200096,Neha_Sharma,NV,FS
NEOWISE_NS_4197,285.991641,6.684842,Neha_Sharma,NV,ClassII
NEOWISE_NS_4198,196.685953,-62.214172,Neha_Sharma,Irregular,FS
NEOWISE_NS_4199,238.340908,-54.384937,Neha_Sharma,Burst,ClassI
NEOWISE_NS_4200,247.52476,-48.80522,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4201,307.485025,40.281708,Neha_Sharma,Periodic,ClassII
NEOWISE_NS_4202,294.289696,20.161545,Neha_Sharma,NV,ClassII
NEOWISE_NS_4203,263.97852,-31.843544,Neha_Sharma,NV,ClassII
NEOWISE_NS_4204,132.330202,-41.527071,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4205,271.879825,-18.789455,Neha_Sharma,NV,ClassII
NEOWISE_NS_4206,298.388068,28.249185,Neha_Sharma,Irregular,FS
NEOWISE_NS_4207,294.344904,20.68115,Neha_Sharma,NV,FS
NEOWISE_NS_4208,259.38419,-36.165343,Neha_Sharma,NV,ClassII
NEOWISE_NS_4209,236.809914,-55.654225,Neha_Sharma,NV,ClassII
NEOWISE_NS_4210,152.414227,-57.100542,Neha_Sharma,NV,ClassI
NEOWISE_NS_4211,244.288497,-50.787368,Neha_Sharma,NV,ClassII
NEOWISE_NS_4212,309.938425,41.288444,Neha_Sharma,NV,ClassII
NEOWISE_NS_4213,233.073497,-55.88089,Neha_Sharma,NV,ClassI
NEOWISE_NS_4214,295.645166,23.162335,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4215,336.842415,58.43372,Neha_Sharma,NV,FS
NEOWISE_NS_4216,289.809458,11.021382,Neha_Sharma,NV,ClassII
NEOWISE_NS_4217,142.338278,-51.623775,Neha_Sharma,NV,ClassII
NEOWISE_NS_4218,282.644993,-1.21801,Neha_Sharma,NV,ClassII
NEOWISE_NS_4219,197.058862,-62.482731,Neha_Sharma,NV,ClassII
NEOWISE_NS_4220,137.573285,-47.592747,Neha_Sharma,NV,ClassII
NEOWISE_NS_4221,175.350638,-61.985589,Neha_Sharma,NV,FS
NEOWISE_NS_4222,288.570444,11.634007,Neha_Sharma,Irregular,FS
NEOWISE_NS_4223,305.826395,38.337696,Neha_Sharma,NV,ClassII
NEOWISE_NS_4224,273.655028,-18.096937,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4225,153.167282,-57.579556,Neha_Sharma,NV,ClassII
NEOWISE_NS_4226,137.990367,-49.616579,Neha_Sharma,NV,FS
NEOWISE_NS_4227,305.176387,42.319338,Neha_Sharma,NV,FS
NEOWISE_NS_4228,280.457387,-3.791535,Neha_Sharma,NV,ClassII
NEOWISE_NS_4229,271.381743,-20.885021,Neha_Sharma,NV,ClassII
NEOWISE_NS_4230,236.141306,-54.13148,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4231,130.048819,-41.607174,Neha_Sharma,NV,ClassII
NEOWISE_NS_4232,153.109733,-57.685276,Neha_Sharma,NV,ClassII
NEOWISE_NS_4233,180.818972,-62.397806,Neha_Sharma,NV,ClassI
NEOWISE_NS_4234,266.506961,-27.433442,Neha_Sharma,NV,ClassI
NEOWISE_NS_4235,293.063454,18.052394,Neha_Sharma,Irregular,FS
NEOWISE_NS_4236,280.399628,-6.532372,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4237,274.015935,-20.215044,Neha_Sharma,Drop,ClassII
NEOWISE_NS_4238,239.17923,-52.804248,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4239,214.397194,-61.135251,Neha_Sharma,NV,ClassII
NEOWISE_NS_4240,249.514167,-47.021004,Neha_Sharma,NV,ClassII
NEOWISE_NS_4241,307.936247,39.003141,Neha_Sharma,Burst,ClassII
NEOWISE_NS_4242,284.404829,2.335979,Neha_Sharma,NV,ClassII
NEOWISE_NS_4243,153.649039,-56.728707,Neha_Sharma,NV,FS
NEOWISE_NS_4244,155.434909,-58.696348,Neha_Sharma,Curved,ClassI
NEOWISE_NS_4245,235.135656,-55.560579,Neha_Sharma,NV,FS
NEOWISE_NS_4246,309.851583,41.281521,Neha_Sharma,NV,ClassII
NEOWISE_NS_4247,131.909967,-43.444891,Neha_Sharma,NV,ClassII
NEOWISE_NS_4248,296.719256,25.271815,Neha_Sharma,NV,ClassII
NEOWISE_NS_4249,173.528129,-62.470759,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4250,309.108496,42.383449,Neha_Sharma,NV,ClassII
NEOWISE_NS_4251,338.912401,60.107435,Neha_Sharma,NV,ClassII
NEOWISE_NS_4252,292.865265,18.572015,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4253,288.181329,9.033939,Neha_Sharma,NV,ClassII
NEOWISE_NS_4254,284.809142,4.243812,Neha_Sharma,NV,FS
NEOWISE_NS_4255,184.189342,-62.245491,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4256,134.989692,-47.193397,Neha_Sharma,NV,ClassII
NEOWISE_NS_4257,159.510021,-58.481881,Neha_Sharma,NV,ClassI
NEOWISE_NS_4258,172.627033,-62.942536,Neha_Sharma,NV,FS
NEOWISE_NS_4259,341.754412,62.033574,Neha_Sharma,NV,ClassI
NEOWISE_NS_4260,260.215291,-35.621581,Neha_Sharma,NV,FS
NEOWISE_NS_4261,258.441494,-38.514981,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4262,294.738115,21.347003,Neha_Sharma,NV,ClassII
NEOWISE_NS_4263,279.063335,-6.81688,Neha_Sharma,NV,ClassII
NEOWISE_NS_4264,133.298235,-43.254596,Neha_Sharma,Irregular,FS
NEOWISE_NS_4265,138.889521,-50.800808,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4266,254.432624,-39.592522,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4267,283.251061,-3.110399,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4268,287.775889,9.63291,Neha_Sharma,NV,ClassI
NEOWISE_NS_4269,276.758369,-10.623879,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4270,294.303241,22.918676,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4271,342.236229,59.781999,Neha_Sharma,NV,ClassII
NEOWISE_NS_4272,154.304843,-57.381348,Neha_Sharma,NV,FS
NEOWISE_NS_4273,264.8646,-30.643103,Neha_Sharma,NV,ClassII
NEOWISE_NS_4274,207.508404,-61.60596,Neha_Sharma,NV,ClassI
NEOWISE_NS_4275,291.450707,16.008377,Neha_Sharma,NV,ClassII
NEOWISE_NS_4276,191.204813,-62.757548,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4277,261.449238,-34.460462,Neha_Sharma,NV,ClassII
NEOWISE_NS_4278,254.686355,-42.66359,Neha_Sharma,NV,ClassII
NEOWISE_NS_4279,137.354607,-48.979506,Neha_Sharma,NV,ClassII
NEOWISE_NS_4280,307.147021,39.4853,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4281,243.931593,-50.302908,Neha_Sharma,NV,ClassII
NEOWISE_NS_4282,216.252702,-60.91331,Neha_Sharma,Irregular,FS
NEOWISE_NS_4283,134.206504,-44.00223,Neha_Sharma,NV,FS
NEOWISE_NS_4284,221.212117,-60.587666,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4285,295.776236,23.929945,Neha_Sharma,NV,ClassI
NEOWISE_NS_4286,309.723894,42.009006,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4287,305.927025,41.23802,Neha_Sharma,NV,ClassII
NEOWISE_NS_4288,310.136751,41.466153,Neha_Sharma,NV,FS
NEOWISE_NS_4289,304.999137,39.651999,Neha_Sharma,NV,ClassII
NEOWISE_NS_4290,134.881298,-47.623441,Neha_Sharma,NV,ClassII
NEOWISE_NS_4291,295.951015,23.947765,Neha_Sharma,NV,ClassII
NEOWISE_NS_4292,263.161751,-27.573149,Neha_Sharma,NV,ClassII
NEOWISE_NS_4293,290.587484,15.264137,Neha_Sharma,Irregular,FS
NEOWISE_NS_4294,133.832432,-43.215556,Neha_Sharma,NV,ClassII
NEOWISE_NS_4295,283.705567,2.265513,Neha_Sharma,NV,ClassII
NEOWISE_NS_4296,225.363194,-59.615984,Neha_Sharma,NV,ClassII
NEOWISE_NS_4297,309.687838,39.667485,Neha_Sharma,NV,ClassI
NEOWISE_NS_4298,134.471477,-47.536809,Neha_Sharma,NV,ClassII
NEOWISE_NS_4299,129.348639,-39.545569,Neha_Sharma,NV,ClassII
NEOWISE_NS_4300,246.172141,-50.661894,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4301,203.136297,-62.263933,Neha_Sharma,NV,ClassII
NEOWISE_NS_4302,308.936927,40.810543,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4303,160.299838,-59.181492,Neha_Sharma,NV,ClassII
NEOWISE_NS_4304,281.070483,-4.343446,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4305,288.567617,12.340754,Neha_Sharma,Curved,ClassIII
NEOWISE_NS_4306,165.688754,-60.451995,Neha_Sharma,NV,ClassII
NEOWISE_NS_4307,131.349651,-41.33839,Neha_Sharma,NV,ClassII
NEOWISE_NS_4308,264.272443,-31.969149,Neha_Sharma,NV,ClassII
NEOWISE_NS_4309,197.354721,-62.908789,Neha_Sharma,NV,ClassII
NEOWISE_NS_4310,268.066401,-27.862221,Neha_Sharma,NV,ClassII
NEOWISE_NS_4311,292.77954,16.877057,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4312,283.189318,-2.534338,Neha_Sharma,NV,ClassII
NEOWISE_NS_4313,186.08752,-63.329173,Neha_Sharma,NV,ClassII
NEOWISE_NS_4314,209.425894,-61.167285,Neha_Sharma,NV,ClassII
NEOWISE_NS_4315,251.470897,-46.119809,Neha_Sharma,NV,ClassII
NEOWISE_NS_4316,133.14437,-42.234221,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4317,274.98643,-15.766976,Neha_Sharma,Curved,FS
NEOWISE_NS_4318,163.643747,-59.76292,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_4319,263.407621,-32.76076,Neha_Sharma,NV,ClassII
NEOWISE_NS_4320,138.630125,-49.560089,Neha_Sharma,NV,ClassII
NEOWISE_NS_4321,137.83784,-47.640648,Neha_Sharma,NV,ClassII
NEOWISE_NS_4322,307.880094,41.321685,Neha_Sharma,NV,ClassII
NEOWISE_NS_4323,240.759684,-53.525788,Neha_Sharma,NV,ClassII
NEOWISE_NS_4324,306.375473,40.179839,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4325,214.36956,-60.065429,Neha_Sharma,Linear,ClassIII
NEOWISE_NS_4326,306.861453,40.039563,Neha_Sharma,NV,ClassII
NEOWISE_NS_4327,131.288761,-41.331938,Neha_Sharma,NV,ClassII
NEOWISE_NS_4328,138.792943,-48.88501,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4329,273.228415,-18.17801,Neha_Sharma,NV,ClassII
NEOWISE_NS_4330,294.256565,22.92463,Neha_Sharma,NV,ClassII
NEOWISE_NS_4331,307.740357,42.940002,Neha_Sharma,NV,ClassII
NEOWISE_NS_4332,296.480623,24.41331,Neha_Sharma,NV,ClassII
NEOWISE_NS_4333,310.351808,38.765269,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4334,147.800355,-54.054745,Neha_Sharma,Curved,ClassII
NEOWISE_NS_4335,228.988132,-58.176271,Neha_Sharma,Curved,FS
NEOWISE_NS_4336,309.791582,41.320931,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4337,247.744118,-48.731009,Neha_Sharma,NV,ClassI
NEOWISE_NS_4338,296.055252,23.389122,Neha_Sharma,NV,ClassII
NEOWISE_NS_4339,272.112204,-22.072243,Neha_Sharma,NV,ClassII
NEOWISE_NS_4340,274.724457,-16.635269,Neha_Sharma,Periodic,ClassII
NEOWISE_NS_4341,133.290654,-44.502068,Neha_Sharma,NV,ClassII
NEOWISE_NS_4342,131.928628,-43.730062,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4343,165.32348,-59.831036,Neha_Sharma,NV,ClassII
NEOWISE_NS_4344,294.781547,22.813396,Neha_Sharma,Irregular,FS
NEOWISE_NS_4345,259.469736,-39.015496,Neha_Sharma,NV,ClassII
NEOWISE_NS_4346,157.791913,-58.680861,Neha_Sharma,NV,ClassII
NEOWISE_NS_4347,129.854601,-40.416045,Neha_Sharma,NV,ClassII
NEOWISE_NS_4348,256.368216,-41.890594,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4349,253.651685,-40.533569,Neha_Sharma,NV,ClassII
NEOWISE_NS_4350,248.188071,-49.52632,Neha_Sharma,NV,ClassII
NEOWISE_NS_4351,254.483701,-46.168646,Neha_Sharma,Irregular,FS
NEOWISE_NS_4352,331.90711,59.103739,Neha_Sharma,NV,FS
NEOWISE_NS_4353,279.325525,-8.561365,Neha_Sharma,NV,ClassII
NEOWISE_NS_4354,167.160869,-60.548238,Neha_Sharma,NV,ClassII
NEOWISE_NS_4355,138.886789,-49.494941,Neha_Sharma,NV,ClassII
NEOWISE_NS_4356,133.023552,-42.111227,Neha_Sharma,NV,ClassII
NEOWISE_NS_4357,273.626177,-17.774143,Neha_Sharma,NV,ClassII
NEOWISE_NS_4358,306.833634,39.786077,Neha_Sharma,NV,ClassII
NEOWISE_NS_4359,205.872549,-62.686285,Neha_Sharma,NV,ClassI
NEOWISE_NS_4360,276.53359,-12.447072,Neha_Sharma,NV,FS
NEOWISE_NS_4361,298.169697,27.102192,Neha_Sharma,NV,ClassII
NEOWISE_NS_4362,308.187038,40.30947,Neha_Sharma,NV,ClassII
NEOWISE_NS_4363,293.425019,20.518495,Neha_Sharma,NV,FS
NEOWISE_NS_4364,254.447638,-45.725976,Neha_Sharma,NV,ClassII
NEOWISE_NS_4365,306.093247,42.25675,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4366,298.264432,28.139617,Neha_Sharma,NV,ClassI
NEOWISE_NS_4367,305.481543,39.635258,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4368,307.460774,40.41503,Neha_Sharma,NV,ClassII
NEOWISE_NS_4369,284.262928,2.8687,Neha_Sharma,NV,FS
NEOWISE_NS_4370,307.928833,41.289829,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4371,207.97136,-62.383616,Neha_Sharma,NV,ClassI
NEOWISE_NS_4372,308.489249,38.315231,Neha_Sharma,NV,ClassII
NEOWISE_NS_4373,287.124418,7.50875,Neha_Sharma,NV,ClassII
NEOWISE_NS_4374,259.887284,-39.069217,Neha_Sharma,NV,ClassII
NEOWISE_NS_4375,294.483793,21.807778,Neha_Sharma,NV,ClassII
NEOWISE_NS_4376,132.968291,-42.997765,Neha_Sharma,Curved,ClassI
NEOWISE_NS_4377,297.669025,27.612864,Neha_Sharma,NV,ClassII
NEOWISE_NS_4378,342.788994,59.815768,Neha_Sharma,Curved,ClassI
NEOWISE_NS_4379,249.731461,-48.233943,Neha_Sharma,NV,ClassII
NEOWISE_NS_4380,248.553913,-48.22876,Neha_Sharma,NV,ClassII
NEOWISE_NS_4381,305.074327,41.172175,Neha_Sharma,NV,FS
NEOWISE_NS_4382,267.453712,-31.608011,Neha_Sharma,NV,ClassI
NEOWISE_NS_4383,237.408491,-54.82851,Neha_Sharma,NV,ClassII
NEOWISE_NS_4384,131.699972,-43.884955,Neha_Sharma,Curved,ClassI
NEOWISE_NS_4385,134.719247,-47.660829,Neha_Sharma,NV,ClassII
NEOWISE_NS_4386,154.871145,-57.939978,Neha_Sharma,NV,ClassI
NEOWISE_NS_4387,132.31982,-41.47207,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4388,285.426493,4.249259,Neha_Sharma,NV,FS
NEOWISE_NS_4389,152.64059,-57.597575,Neha_Sharma,NV,ClassII
NEOWISE_NS_4390,171.537764,-62.156547,Neha_Sharma,NV,ClassII
NEOWISE_NS_4391,249.003012,-47.448114,Neha_Sharma,NV,ClassII
NEOWISE_NS_4392,237.12606,-54.995929,Neha_Sharma,NV,FS
NEOWISE_NS_4393,309.698271,41.353299,Neha_Sharma,NV,ClassII
NEOWISE_NS_4394,191.409584,-63.120913,Neha_Sharma,NV,FS
NEOWISE_NS_4395,237.919364,-54.903171,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4396,255.492162,-45.616684,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4397,297.521332,24.676443,Neha_Sharma,NV,ClassI
NEOWISE_NS_4398,288.405834,12.305305,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4399,138.939886,-49.755632,Neha_Sharma,NV,ClassII
NEOWISE_NS_4400,226.290405,-58.741726,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4401,272.483273,-23.681155,Neha_Sharma,NV,ClassII
NEOWISE_NS_4402,135.246,-47.231962,Neha_Sharma,NV,FS
NEOWISE_NS_4403,308.515671,41.957614,Neha_Sharma,NV,ClassII
NEOWISE_NS_4404,159.558054,-58.730406,Neha_Sharma,NV,ClassII
NEOWISE_NS_4405,210.588247,-60.774683,Neha_Sharma,NV,ClassII
NEOWISE_NS_4406,296.802018,23.942472,Neha_Sharma,NV,FS
NEOWISE_NS_4407,294.166353,22.004805,Neha_Sharma,NV,ClassII
NEOWISE_NS_4408,270.626573,-19.875935,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4409,274.862585,-21.060769,Neha_Sharma,NV,FS
NEOWISE_NS_4410,180.608382,-62.745466,Neha_Sharma,NV,ClassII
NEOWISE_NS_4411,131.886135,-43.463901,Neha_Sharma,NV,ClassII
NEOWISE_NS_4412,159.054342,-58.643793,Neha_Sharma,NV,ClassII
NEOWISE_NS_4413,279.227087,-6.308726,Neha_Sharma,NV,ClassII
NEOWISE_NS_4414,288.793481,11.149118,Neha_Sharma,NV,ClassII
NEOWISE_NS_4415,248.700815,-46.824361,Neha_Sharma,NV,ClassII
NEOWISE_NS_4416,209.271925,-61.233608,Neha_Sharma,NV,ClassII
NEOWISE_NS_4417,308.543404,41.046673,Neha_Sharma,NV,ClassII
NEOWISE_NS_4418,290.230166,15.245986,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4419,127.578769,-39.514179,Neha_Sharma,NV,ClassI
NEOWISE_NS_4420,248.051792,-48.399927,Neha_Sharma,NV,FS
NEOWISE_NS_4421,133.14818,-43.62154,Neha_Sharma,NV,ClassII
NEOWISE_NS_4422,251.223463,-44.940824,Neha_Sharma,NV,ClassI
NEOWISE_NS_4423,307.329005,40.388086,Neha_Sharma,NV,ClassII
NEOWISE_NS_4424,292.010018,18.611247,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4425,237.123663,-54.805792,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4426,254.027444,-40.160709,Neha_Sharma,NV,ClassII
NEOWISE_NS_4427,307.972477,40.906644,Neha_Sharma,NV,ClassI
NEOWISE_NS_4428,309.240441,42.391464,Neha_Sharma,NV,FS
NEOWISE_NS_4429,260.541194,-38.381,Neha_Sharma,NV,FS
NEOWISE_NS_4430,270.411638,-23.938263,Neha_Sharma,Irregular,ClassI
NEOWISE_NS_4431,308.614585,40.806199,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_4432,344.542582,59.934225,Neha_Sharma,NV,FS
NEOWISE_NS_4433,336.259215,57.457336,Neha_Sharma,NV,FS
NEOWISE_NS_4434,262.913432,-29.564832,Neha_Sharma,NV,ClassII
NEOWISE_NS_4435,286.762084,5.352545,Neha_Sharma,NV,ClassII
NEOWISE_NS_4436,153.65227,-57.961335,Neha_Sharma,Curved,ClassI
NEOWISE_NS_4437,254.653233,-40.526485,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4438,182.842534,-61.651602,Neha_Sharma,NV,FS
NEOWISE_NS_4439,266.275329,-29.405304,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_4440,284.978259,4.363332,Neha_Sharma,NV,ClassI
NEOWISE_NS_4441,237.83948,-54.956389,Neha_Sharma,Irregular,FS
NEOWISE_NS_4442,263.518823,-31.362343,Neha_Sharma,NV,ClassII
NEOWISE_NS_4443,194.823808,-63.502363,Neha_Sharma,Irregular,FS
NEOWISE_NS_4444,237.195472,-53.880729,Neha_Sharma,Irregular,FS
NEOWISE_NS_4445,292.60364,18.352827,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4446,306.518181,38.061297,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4447,253.898048,-42.274744,Neha_Sharma,NV,ClassII
NEOWISE_NS_4448,153.194954,-57.889089,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4449,249.869991,-46.684789,Neha_Sharma,NV,ClassI
NEOWISE_NS_4450,139.331979,-49.423622,Neha_Sharma,Burst,ClassI
NEOWISE_NS_4451,136.097817,-47.642226,Neha_Sharma,NV,ClassII
NEOWISE_NS_4452,285.598085,4.160532,Neha_Sharma,NV,FS
NEOWISE_NS_4453,172.642138,-62.282749,Neha_Sharma,NV,ClassII
NEOWISE_NS_4454,275.608566,-16.075679,Neha_Sharma,NV,ClassII
NEOWISE_NS_4455,308.490194,39.10902,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4456,200.494207,-63.53223,Neha_Sharma,NV,FS
NEOWISE_NS_4457,195.8049,-62.049473,Neha_Sharma,NV,FS
NEOWISE_NS_4458,186.941892,-62.753478,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4459,228.232503,-56.675119,Neha_Sharma,Irregular,FS
NEOWISE_NS_4460,204.536813,-62.801725,Neha_Sharma,NV,ClassII
NEOWISE_NS_4461,137.305225,-49.020838,Neha_Sharma,Irregular,ClassIII
NEOWISE_NS_4462,307.107767,39.268665,Neha_Sharma,NV,ClassII
NEOWISE_NS_4463,254.45792,-46.105177,Neha_Sharma,Irregular,FS
NEOWISE_NS_4464,138.328475,-47.930928,Neha_Sharma,Irregular,ClassII
NEOWISE_NS_4465,281.69963,-6.962575,Neha_Sharma,NV,ClassII
NEOWISE_NS_4466,297.952993,26.215296,Neha_Sharma,NV,ClassI
NEOWISE_NS_4467,283.510308,1.18563,Neha_Sharma,NV,FS
NEOWISE_NS_4468,172.718449,-62.499798,Neha_Sharma,Curved,FS
NEOWISE_NS_4469,294.315155,21.119476,Neha_Sharma,NV,ClassII
NEOWISE_NS_4470,231.102644,-57.192952,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4471,274.082541,-12.222218,Neha_Sharma,NV,ClassII
NEOWISE_NS_4472,134.302257,-47.666273,Neha_Sharma,NV,ClassII
NEOWISE_NS_4473,131.263267,-41.224231,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4474,265.879834,-30.566434,Neha_Sharma,NV,ClassII
NEOWISE_NS_4475,309.732095,42.576967,Neha_Sharma,NV,ClassII
NEOWISE_NS_4476,232.934644,-56.982629,Neha_Sharma,Periodic,ClassII
NEOWISE_NS_4477,306.165568,38.985016,Neha_Sharma,NV,ClassIII
NEOWISE_NS_4478,308.351596,41.826763,Neha_Sharma,Irregular,FS
NEOWISE_NS_4479,154.989263,-57.828112,Neha_Sharma,NV,FS
NEOWISE_NS_4480,134.439694,-47.587955,Neha_Sharma,NV,ClassII
NEOWISE_NS_4481,293.458062,19.875267,Neha_Sharma,NV,ClassII
